# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
101708021 140.91840 +2.13257 230.41212 +34.41897 4644 1.32 -2.19 141 0.66048 -3.66 0.96 1.10 0.151 11.093 8.33 3.31 4.63 4.73 13.46 14.27 -12.74
309609128 200.58528 +19.25202 346.56359 +79.40131 4733 1.45 -2.26 95 0.65055 -4.00 0.62 0.66 0.050 12.315 17.90 4.69 5.92 17.62 4.86 18.28 -13.85
143606140 205.62959 +47.36629 99.98210 +67.42133 4755 1.70 -2.01 -159 0.49675 -3.54 0.82 1.04 0.091 11.613 10.29 3.92 4.72 9.53 9.52 13.47 -14.45
142712191 204.97969 +16.08549 350.91236 +74.24313 4708 1.47 -2.20 313 0.35657 -3.62 0.86 0.96 0.117 10.492 6.30 2.25 3.06 6.09 6.32 8.77 -10.87
50601162 266.42746 +4.11456 29.05710 +16.48868 4582 1.33 -1.80 -213 0.88704 -3.64 0.94 0.96 0.126 11.022 8.08 2.89 4.38 2.32 3.96 4.59 -9.08
234601242 270.29166 +21.65984 47.53125 +20.38244 4589 1.21 -2.08 -232 0.24318 -3.82 0.90 1.00 0.128 10.208 6.03 2.22 3.10 2.13 5.91 6.28 -8.55
295111109 203.16934 +49.91240 106.54834 +65.88356 4768 1.47 -2.27 62 0.81314 -3.76 0.70 0.78 0.064 11.587 11.39 3.44 4.33 10.42 10.34 14.68 -13.75
92912232 171.06483 +2.83435 258.54612 +57.98496 4723 1.59 -2.03 4 0.23438 -3.68 0.76 0.80 0.061 11.266 9.49 2.92 3.98 8.07 10.26 13.05 -11.94
327414150 168.07961 +41.33427 171.58560 +65.21523 4619 1.25 -2.20 34 0.42885 -4.50 0.46 0.50 0.090 11.394 14.48 2.98 3.42 13.17 14.03 19.25 -13.70
337005153 135.08618 -0.70649 229.65315 +27.96590 4566 1.09 -2.32 56 0.71277 -3.96 1.04 2.00 -0.011 12.367 18.52 11.15 11.38 8.71 22.38 24.02 -14.83
332714110 180.17943 +29.81990 196.37723 +78.54035 4480 0.85 -2.40 -99 0.70016 -5.22 0.18 0.26 0.067 10.132 11.40 1.29 0.99 11.20 10.19 15.15 -12.55
212909226 203.80849 -1.18120 325.10561 +59.79168 4601 1.24 -2.22 101 0.66478 -4.32 0.64 0.74 0.100 9.235 4.91 1.42 1.68 4.27 6.14 7.48 -10.52
308813110 197.63327 +38.88285 105.39084 +77.58762 4660 1.36 -2.14 -70 0.66577 -4.38 0.46 0.50 0.067 10.339 8.52 1.75 2.01 8.35 8.67 12.03 -12.59
140214173 219.77991 +8.80802 2.24673 +58.65047 4697 1.50 -2.17 133 0.67330 -3.70 0.92 1.04 0.091 11.008 8.38 3.19 4.42 7.19 3.65 8.06 -12.55
267507108 352.86096 +6.95788 90.44524 -50.79834 4599 0.96 -2.35 -27 0.61974 -4.66 0.46 0.56 0.104 13.666 44.10 10.03 10.41 -34.15 29.06 44.84 -15.75
49302118 207.85992 -3.63794 330.43997 +55.99570 4584 1.24 -2.23 91 0.35027 -4.08 0.80 0.94 0.098 11.601 13.08 4.60 5.83 10.87 3.96 11.57 -13.20
178202131 0.40514 +38.78607 112.40415 -23.06514 4495 1.02 -2.20 -247 0.47801 -3.54 1.20 1.24 0.130 10.098 5.03 2.19 3.71 -1.94 10.66 10.84 -9.95
237704192 179.23074 +3.34251 271.86809 +62.87868 4709 1.49 -2.12 -159 0.65043 -3.72 0.84 0.92 0.108 11.482 10.44 3.61 4.93 9.32 9.17 13.08 -13.40
298106095 189.83249 +32.69127 147.44125 +83.85016 4604 1.19 -2.26 -25 0.50265 -4.42 0.56 0.66 0.084 12.733 25.94 6.80 7.63 25.81 10.45 27.85 -15.51
105015169 37.06807 +4.67009 162.93790 -50.52491 4630 1.10 -2.25 -88 -0.26624 -4.14 0.84 1.02 0.140 13.720 34.99 13.11 16.52 -26.98 29.98 40.33 -16.52
315006104 226.58179 +35.58106 57.81191 +60.15164 4547 1.10 -2.25 -115 0.74792 -4.72 0.42 0.54 0.107 11.047 13.55 2.98 2.89 11.78 7.21 13.81 -13.40
258406237 321.56903 +23.00972 73.28956 -19.51503 4709 1.47 -2.23 -149 0.55354 -3.64 0.70 0.72 0.105 11.166 8.72 2.46 3.32 -2.88 9.68 10.10 -10.18
171612231 22.24783 -0.11974 142.93878 -61.52414 4490 0.96 -2.26 -168 0.48303 -4.66 0.56 0.74 0.121 12.926 31.11 8.99 9.15 -27.32 21.76 34.93 -15.87
152809088 191.24242 +58.34420 124.56846 +58.76349 4682 1.44 -2.26 -74 0.62665 -4.02 0.76 0.92 0.138 11.033 9.62 3.32 4.03 8.25 11.58 14.22 -12.78
205207125 163.19209 -3.60031 255.34733 +48.00150 4487 0.97 -2.38 -36 0.68915 -5.08 0.26 0.36 0.052 11.412 19.41 2.96 2.47 14.45 16.89 22.22 -13.37
14214141 163.80136 +29.78897 200.07158 +64.38240 4328 1.00 -2.38 51 1.22515 -4.84 0.48 0.70 0.047 14.005 57.50 15.84 14.22 51.87 32.49 61.21 -18.96
77316237 345.50540 +3.55821 77.98493 -49.52151 4668 1.56 -2.15 -15 0.68722 -3.68 0.94 1.70 0.004 13.289 24.72 13.42 13.39 -18.78 16.37 24.91 -15.96
314005072 171.26349 +32.19524 192.60071 +70.60011 4726 1.65 -2.27 159 0.90552 -3.54 0.88 0.98 0.097 11.898 11.70 4.25 5.85 11.06 11.82 16.19 -13.63
340215119 237.55310 +38.37295 61.34969 +51.17565 4447 0.71 -2.30 -130 0.49248 -5.22 0.22 0.32 0.048 11.289 19.60 2.69 2.09 15.30 10.99 18.83 -15.28
31704104 153.47116 +40.40611 180.37272 +55.01851 4606 1.25 -2.20 122 0.73661 -4.16 0.78 1.00 0.116 12.165 17.45 6.44 7.54 14.33 18.01 23.01 -14.55
333401222 213.56049 +43.88102 83.46621 +66.36839 4690 1.35 -2.33 -178 0.49399 -4.24 0.56 0.62 0.076 11.913 16.42 4.08 4.83 15.07 9.76 17.96 -13.72
161808177 36.90689 +23.98844 149.56867 -33.85995 3898 1.52 -0.22 -49 4.50680 -4.42 0.34 0.20 0.140 6.515 1.44 0.13 0.24 -0.78 9.05 9.09 -7.54
104116018 174.83928 +14.21798 246.86276 +68.81244 4520 1.16 -2.33 74 0.80554 -4.58 0.58 0.76 0.112 11.436 15.16 4.48 4.64 14.17 11.34 18.14 -13.27
173308099 343.68585 +7.74651 79.73840 -45.11593 4446 0.85 -2.31 -147 0.67381 -5.12 0.28 0.42 0.098 11.493 20.09 3.53 2.76 -14.21 14.99 20.65 -13.62
236706105 202.13908 +2.24637 324.16116 +63.57774 4387 1.19 -2.16 -7 2.09470 -4.22 0.98 1.48 -0.017 12.161 19.03 9.41 10.86 17.07 5.09 17.81 -13.64
46016072 217.62820 +30.16075 46.76130 +68.09604 4514 0.97 -2.16 -18 0.28282 -4.76 0.46 0.60 0.055 10.369 10.35 2.50 2.44 9.63 6.05 11.37 -13.33
256915180 346.12598 +1.92128 77.10876 -51.18022 4717 1.49 -2.20 -58 0.56270 -3.98 0.48 0.50 0.130 9.614 4.93 1.01 1.22 -3.81 7.91 8.78 -11.45
140215234 220.90831 +9.06533 3.95269 +57.93978 4687 1.40 -2.06 -93 0.62951 -3.88 0.80 0.92 0.063 10.856 8.60 2.97 3.83 7.32 3.46 8.09 -12.57
143004199 259.92801 +39.77390 64.37700 +33.93387 4762 1.61 -2.19 -53 0.68144 -3.56 0.72 0.78 0.114 9.723 4.30 1.30 1.69 2.43 7.21 7.61 -9.81
154113166 208.20631 +39.30260 80.42826 +72.35501 4702 1.44 -2.03 -267 0.18377 -3.92 0.76 0.84 0.073 9.606 4.91 1.57 2.06 4.70 7.89 9.18 -11.35
104801134 166.76089 +13.61377 236.72399 +62.14291 4480 1.01 -2.19 -72 0.61903 -4.90 0.42 0.60 0.076 12.575 30.18 7.29 6.44 26.71 19.67 33.17 -13.96
269114107 346.44855 +36.34505 100.22976 -21.82634 4635 1.02 -2.39 -24 0.88808 -3.78 1.10 1.56 -0.012 12.100 15.08 7.73 9.95 -5.58 17.31 18.19 -13.60
214001244 220.91821 -0.46116 351.88604 +51.41544 4491 1.08 -2.29 -77 0.70544 -4.74 0.50 0.66 0.148 11.572 17.09 4.48 4.43 13.39 2.96 13.71 -14.59
140906104 226.58179 +35.58106 57.81191 +60.15164 4647 1.37 -2.14 -124 0.72915 -3.78 0.86 0.96 0.107 11.047 8.79 3.14 4.27 7.65 6.77 10.22 -12.63
238105198 215.89627 +48.19231 88.71780 +62.35830 4733 1.53 -2.18 -1 0.57151 -3.90 0.60 0.62 0.128 9.145 3.83 0.95 1.22 3.42 8.16 8.85 -11.02
347616056 236.29272 +19.82509 32.07621 +49.69668 4460 0.78 -2.22 -117 0.53207 -5.18 0.24 0.30 0.099 11.911 25.02 3.23 2.92 19.11 10.32 21.72 -15.40
20612205 22.24783 -0.11974 142.93878 -61.52414 4531 1.08 -2.23 -169 0.93052 -4.44 0.70 0.98 0.121 12.926 28.12 10.21 10.70 -24.69 20.37 32.01 -15.87
340206061 240.72063 +37.55804 59.96801 +48.70397 4678 1.32 -2.13 -294 0.39686 -4.06 0.58 0.64 0.098 9.891 5.90 1.51 1.81 4.46 6.93 8.24 -11.38
340316130 249.62115 +3.13826 19.41005 +30.80076 4693 1.37 -2.06 -237 0.51457 -3.68 0.84 0.90 0.103 11.498 10.35 3.51 4.89 5.33 2.98 6.10 -11.12
205216202 160.65146 -0.14177 248.98642 +48.75565 4630 1.24 -2.27 248 0.80976 -4.36 0.62 0.76 0.102 11.589 14.77 4.36 4.88 11.13 14.65 18.40 -13.05
136014219 178.98035 -4.79613 278.05642 +55.37148 4676 1.44 -2.25 117 0.82246 -3.54 0.96 1.06 0.064 10.335 5.78 2.23 3.22 4.79 8.21 9.50 -10.46
336805134 236.41696 +7.42815 15.64823 +44.30661 4523 0.98 -2.39 -11 0.53668 -5.00 0.28 0.36 0.087 12.203 26.49 4.05 3.65 18.53 11.46 21.79 -14.60
187012231 22.24783 -0.11974 142.93878 -61.52414 4675 1.21 -2.22 -172 0.93942 -3.80 0.96 1.20 0.121 12.926 20.94 8.89 11.64 -18.38 17.06 25.08 -13.55
214013137 223.32249 +2.42659 357.90688 +51.79003 4533 1.08 -2.24 -55 0.60343 -4.94 0.32 0.40 0.103 8.851 5.47 0.92 0.87 4.32 4.62 6.33 -10.08
203603134 92.36015 +14.03293 195.67001 -2.68073 4193 0.97 -1.97 210 0.34185 -4.20 0.90 1.12 0.406 11.093 9.49 3.83 4.88 -0.42 17.32 17.33 -11.66
266416106 43.26060 +30.86732 151.60778 -25.14734 4624 1.33 -2.11 -156 0.60290 -4.00 0.70 0.78 0.136 11.147 10.05 3.03 3.82 -4.24 16.58 17.11 -13.00
236713217 201.96661 +3.71102 324.89380 +65.01787 4786 1.63 -2.09 -33 0.59399 -3.54 0.76 0.80 0.049 10.947 7.72 2.38 3.24 7.03 5.65 9.02 -11.71
280816174 161.33990 +12.06746 233.71766 +56.85032 4393 0.62 -2.37 86 0.56406 -5.38 0.12 0.20 0.095 11.940 27.86 2.45 1.58 23.35 20.98 31.39 -15.64
238504192 179.23074 +3.34249 271.86811 +62.87866 4725 1.60 -2.07 -159 0.59084 -3.70 0.84 0.98 0.108 11.482 10.35 3.76 4.89 9.23 9.15 13.00 -12.72
142303002 262.96823 +55.15539 82.99739 +33.17767 4682 1.45 -1.95 -141 0.77577 -3.58 0.92 1.00 0.095 11.004 7.90 2.92 4.17 4.35 9.74 10.67 -10.85
332714246 179.90845 +29.36987 198.78694 +78.38001 4475 0.93 -2.29 15 0.66475 -5.20 0.20 0.26 0.067 9.769 9.56 1.08 0.92 9.39 9.84 13.60 -11.74
337914072 243.70798 +13.69694 27.70141 +40.83671 4342 1.03 -2.28 -19 0.73395 -4.54 0.64 0.86 0.028 11.943 19.55 6.39 6.70 12.81 8.56 15.40 -14.12
266113027 329.74396 -0.31150 58.56971 -40.70317 4712 1.45 -2.27 -192 0.68280 -4.06 0.56 0.60 0.068 12.093 16.48 3.98 4.85 -10.72 10.76 15.19 -13.13
247813127 341.70200 +5.29094 75.34298 -45.75093 4627 1.22 -2.31 -95 0.49536 -4.44 0.48 0.56 0.124 12.792 26.40 6.00 6.53 -18.88 18.13 26.18 -14.60
39514050 166.65591 +25.55820 210.79321 +66.50735 4674 1.36 -1.96 -47 0.58728 -3.62 0.94 1.04 0.072 10.628 6.84 2.60 3.71 6.30 10.44 12.19 -13.67
214409137 188.64894 +14.84406 284.38794 +77.10544 4349 0.74 -2.35 29 0.92567 -4.48 0.74 1.16 0.077 14.221 53.06 21.96 21.55 51.75 12.54 53.25 -17.78
29402048 183.11588 +28.60333 200.95616 +81.26350 4616 1.11 -2.14 -77 0.64833 -4.24 0.72 0.90 0.073 12.819 24.95 8.47 9.81 24.69 11.62 27.29 -15.04
194216074 121.22015 +57.67210 159.86243 +32.35917 4693 1.44 -2.11 -318 0.67993 -3.90 0.72 0.80 0.092 8.859 3.42 1.05 1.34 1.86 10.75 10.91 -10.07
337015131 135.48735 +1.12990 228.09937 +29.25928 4542 1.00 -2.28 222 0.66810 -4.66 0.50 0.62 0.052 10.535 10.68 2.65 2.77 5.25 15.82 16.67 -13.81
133614223 235.24802 -0.50752 5.85304 +40.78873 4544 1.05 -2.28 -37 0.93054 -4.04 0.92 1.16 0.198 10.939 9.04 3.74 4.77 5.93 1.38 6.09 -10.76
327615006 251.79538 +6.46022 24.00762 +30.50538 4665 1.31 -2.13 -3 0.59727 -4.26 0.46 0.50 0.113 11.400 12.87 2.65 3.04 6.56 4.99 8.24 -11.67
337909006 246.52679 +13.59243 29.02824 +38.29334 4707 1.47 -2.10 -171 0.58301 -4.06 0.48 0.44 0.102 9.948 6.04 1.11 1.49 3.77 4.49 5.86 -9.68
299703134 185.98338 +27.61862 206.76373 +83.87498 4519 0.94 -2.34 -63 0.34327 -4.94 0.36 0.46 0.139 11.690 19.87 3.79 3.58 19.79 9.94 22.14 -14.43
133615249 236.53972 -0.20178 7.19656 +39.94368 4470 0.94 -2.28 -213 0.25957 -4.68 0.54 0.72 0.158 10.002 8.03 2.27 2.27 5.18 2.04 5.57 -10.46
141903099 206.31720 +5.41890 335.88311 +64.78884 4604 1.18 -2.15 74 0.55226 -4.34 0.62 0.70 0.124 10.834 10.23 2.82 3.38 9.29 4.40 10.27 -12.03
309605074 198.33234 +18.32848 333.87630 +79.85912 4390 0.66 -2.36 -72 0.50600 -5.34 0.14 0.24 0.087 12.923 43.17 4.52 2.87 42.52 3.55 42.67 -15.74
238204089 246.31265 +23.58759 41.22274 +41.92464 4363 1.32 -2.20 54 0.79541 -4.54 0.70 1.10 0.184 12.392 22.37 8.89 8.51 14.97 11.86 19.10 -14.88
308815193 195.30791 +38.82232 113.62126 +78.12833 4500 0.95 -2.00 -96 0.55465 -4.94 0.32 0.38 0.041 11.577 19.73 3.17 3.13 19.34 10.32 21.92 -14.84
45909235 197.06981 +30.36211 75.14798 +85.09321 4541 1.41 -1.88 -137 0.24384 -3.74 0.98 1.22 0.033 12.873 20.70 8.90 11.81 20.65 7.74 22.05 -16.54
59503224 9.68572 +28.27919 119.53987 -34.50893 3972 0.70 -1.75 40 0.92153 -5.94 0.12 0.22 0.264 11.183 23.54 2.27 1.34 -13.31 24.35 27.75 -14.67
3912037 351.94739 +27.69915 101.14925 -31.61006 4593 1.37 -1.85 -219 1.23736 -4.06 0.74 0.84 0.055 12.051 16.26 5.22 6.60 -8.50 17.28 19.26 -13.84
280001232 180.33130 +33.49133 179.39997 +77.46584 4704 1.40 -2.21 -29 0.51582 -4.14 0.54 0.56 0.070 9.986 6.48 1.47 1.83 6.35 9.41 11.35 -11.56
286608248 17.27346 +12.53396 129.65897 -50.10704 4763 1.73 -2.09 67 0.56774 -3.66 0.68 0.74 0.080 12.269 14.79 4.27 5.44 -11.32 15.84 19.46 -14.30
91415169 37.06807 +4.67009 162.93790 -50.52491 4743 1.36 -2.23 -79 0.10998 -3.78 0.96 1.14 0.140 13.720 29.64 12.11 16.48 -22.85 26.60 35.07 -15.52
341515243 251.23418 +6.13175 23.36661 +30.84464 4578 0.95 -2.35 -72 0.68947 -4.78 0.36 0.42 0.036 12.003 22.36 3.93 4.03 11.49 12.27 16.81 -14.01
341101183 137.64507 +5.30636 225.12597 +33.21199 4774 1.23 -2.20 111 0.46692 -3.58 0.86 0.96 0.144 11.284 8.79 3.14 4.27 4.84 14.18 14.98 -11.64
66116051 358.86819 +4.35500 97.57797 -55.73734 4629 1.31 -2.14 -200 0.67010 -4.52 0.48 0.58 0.195 7.087 1.92 0.45 0.47 -1.56 8.21 8.36 -9.01
295014119 171.23589 +45.59203 160.17808 +64.78234 4639 1.28 -2.14 49 0.49510 -4.24 0.60 0.68 0.061 11.598 14.30 3.85 4.55 12.97 13.89 19.00 -14.17
203412231 22.24783 -0.11974 142.93878 -61.52414 4659 1.37 -2.12 -168 0.70449 -3.74 0.98 1.30 0.121 12.926 20.37 9.18 11.62 -17.88 16.80 24.53 -13.71
49206207 199.05096 +17.77302 335.62474 +79.03873 4291 0.52 -2.38 49 0.92966 -5.36 0.14 0.24 0.128 11.243 19.73 2.06 1.31 19.39 4.84 19.99 -14.40
220714123 185.96379 +11.02084 279.67456 +72.63525 4467 0.95 -2.32 121 0.54217 -5.08 0.28 0.44 0.122 11.642 20.89 3.83 2.88 19.97 9.28 22.02 -13.28
121603166 145.71481 +45.16759 174.33823 +48.60308 4224 0.25 -2.16 106 0.66018 -5.40 0.20 0.34 0.179 13.094 46.03 6.67 4.44 34.55 38.40 51.66 -16.87
209214128 107.48100 +32.00233 185.40650 +17.60552 4437 0.85 -2.19 -100 0.31065 -5.02 0.34 0.50 0.140 10.551 12.20 2.51 2.07 3.72 19.61 19.95 -12.60
328003003 148.91577 +41.92253 178.77456 +51.39343 4429 0.71 -2.38 265 0.38927 -5.30 0.16 0.24 0.071 10.580 14.52 1.52 1.11 11.37 17.06 20.50 -14.60
275110112 158.41980 +17.71118 222.15559 +56.92133 4457 0.78 -2.38 172 0.60013 -5.22 0.20 0.26 0.095 12.008 26.71 3.01 2.58 22.41 21.20 30.85 -14.69
277612200 133.58621 +39.90014 182.19421 +39.89233 4643 1.17 -2.24 14 0.42486 -4.34 0.56 0.64 0.069 10.884 10.74 2.74 3.16 6.92 16.24 17.65 -13.97
200914155 136.24753 +18.58309 209.62185 +37.55653 4740 1.61 -2.04 179 0.63083 -3.74 0.64 0.64 0.095 8.915 3.25 0.83 1.11 2.01 10.32 10.51 -10.22
327413084 172.40796 +40.47239 169.38402 +68.48583 4629 1.19 -2.12 113 0.55092 -4.50 0.40 0.44 0.076 10.553 9.89 1.81 2.00 9.23 11.59 14.81 -12.25
158603014 351.85220 +4.44382 87.01062 -52.46741 4723 1.44 -2.10 -331 0.45067 -3.80 0.82 0.98 0.196 12.830 19.35 7.03 8.88 -15.32 13.90 20.68 -14.58
225404122 223.50813 +31.66807 50.01849 +63.00560 4632 1.22 -2.16 -257 0.47829 -4.44 0.54 0.60 0.086 11.883 17.67 4.27 4.99 15.78 6.77 17.17 -14.79
303301025 219.87134 +16.06025 14.65186 +62.63579 4666 1.19 -2.22 -107 0.71501 -4.32 0.44 0.46 0.053 10.498 8.97 1.71 2.02 8.00 4.14 9.01 -12.72
162912010 331.85989 +23.53679 81.05572 -25.70346 4616 1.25 -2.17 -412 0.71026 -4.20 0.64 0.74 0.118 9.322 4.80 1.39 1.64 -2.05 8.48 8.73 -9.24
51005041 237.71909 +27.93821 44.84133 +50.44104 4573 1.18 -2.03 -39 0.51529 -4.04 0.84 1.02 0.033 11.240 11.20 4.20 5.29 8.67 5.83 10.44 -12.77
29404230 185.21420 +30.41457 185.00304 +82.53874 4476 1.24 -1.27 -154 0.91815 -4.12 0.78 0.84 0.017 12.528 21.19 6.80 9.16 21.04 10.74 23.62 -14.24
227810121 205.14804 -3.38023 326.06853 +57.26686 4669 1.35 -2.25 -144 0.69889 -4.06 0.70 0.80 0.104 10.681 8.46 2.61 3.22 7.14 4.92 8.67 -12.49
214512133 199.15669 +15.16530 330.28760 +76.68010 4580 1.18 -2.18 -42 0.61026 -4.52 0.56 0.70 0.102 11.972 18.97 5.23 5.58 18.48 4.73 19.08 -14.13
132203187 220.13699 -2.79799 348.53369 +50.15827 4686 1.33 -2.33 133 0.45825 -3.76 0.90 1.08 0.128 12.148 14.32 5.61 7.36 11.03 2.08 11.22 -13.89
219406186 233.72929 +27.44144 43.09747 +53.84449 4389 0.75 -2.27 -54 0.22701 -5.20 0.26 0.42 0.154 11.414 19.59 3.44 2.49 15.84 7.91 17.71 -13.79
238105056 216.74495 +48.18969 87.92420 +61.93096 4745 1.65 -2.12 21 0.64128 -3.72 0.78 0.92 0.072 11.254 9.56 3.30 4.13 8.46 9.03 12.38 -14.07
709080 354.27713 +32.78267 105.34543 -27.53805 4595 0.92 -2.16 -175 0.52292 -4.46 0.64 0.84 0.398 14.053 41.97 13.46 14.39 -19.38 40.08 44.52 -17.41
266411230 44.00437 +30.90995 152.19298 -24.78989 4627 1.23 -2.30 -166 0.52925 -4.50 0.40 0.44 0.193 9.084 4.77 0.87 0.96 -1.97 12.00 12.16 -10.20
102311132 125.16213 +36.32973 185.44154 +32.83606 4558 0.85 -2.40 -60 0.78528 -4.68 0.50 0.64 0.223 12.924 29.94 7.64 7.75 16.26 33.13 36.90 -15.78
169111198 331.85989 +23.53679 81.05572 -25.70346 4675 1.40 -2.12 -408 0.62756 -4.06 0.60 0.64 0.118 9.322 4.50 1.15 1.43 -1.92 8.39 8.60 -9.19
20005117 184.78526 +29.57814 192.01903 +82.48612 4683 1.35 -2.00 31 0.46256 -3.70 0.94 1.08 0.064 11.285 9.64 3.78 5.22 9.59 9.24 13.31 -12.99
14201240 165.15283 +26.77620 207.35479 +65.35061 4699 1.45 -1.84 -20 0.78024 -3.86 0.76 0.80 0.064 11.839 13.40 4.13 5.61 12.20 13.21 17.99 -14.57
308816141 194.32886 +40.10691 117.94364 +76.96436 4645 1.36 -2.23 -118 0.57101 -4.34 0.52 0.56 0.087 8.773 4.03 0.92 1.09 3.95 8.46 9.34 -9.85
346115085 203.14127 +9.44446 333.63151 +69.82600 4711 1.62 -2.27 87 0.29951 -3.54 1.04 1.20 0.050 14.146 33.67 14.30 20.69 31.63 5.69 32.14 -15.46
50503091 244.57112 +37.31345 59.69121 +45.64276 4656 1.32 -2.03 -69 0.68576 -3.80 0.94 1.12 0.084 13.260 24.85 10.01 13.46 17.79 15.02 23.28 -14.69
298914107 219.30174 +9.04190 2.01782 +59.16415 4409 0.72 -2.25 -135 0.48236 -5.24 0.22 0.32 0.045 10.883 16.43 2.25 1.75 14.13 0.51 14.14 -14.70
151513165 248.29262 +57.85083 87.49976 +40.90166 4664 1.32 -2.26 -55 0.61373 -3.76 0.94 1.14 0.119 11.594 11.14 4.55 6.04 7.32 11.36 13.51 -12.31
341516005 249.98456 +6.74724 23.32089 +32.22999 4755 1.27 -2.01 -46 1.63089 -3.62 0.84 0.94 0.057 13.376 24.42 8.58 11.54 13.05 13.69 18.91 -14.61
340303020 249.78935 +0.91724 17.29445 +29.52957 4365 0.74 -2.18 -178 0.42789 -5.38 0.16 0.24 0.093 10.494 14.33 1.50 1.10 7.09 5.38 8.90 -12.20
103303195 142.72227 +23.42395 206.00080 +44.80501 4439 0.85 -2.35 68 0.40216 -4.62 0.60 0.90 0.168 13.269 35.01 11.88 11.14 24.70 32.22 40.60 -15.70
268710189 44.00437 +30.90995 152.19298 -24.78989 4600 1.14 -2.29 -168 0.54393 -4.64 0.40 0.46 0.193 9.084 5.08 0.97 1.03 -2.10 12.27 12.45 -9.81
230906080 261.82758 +4.17133 26.89332 +20.59302 4409 0.84 -2.30 -272 0.48780 -4.30 0.80 1.06 0.180 10.321 7.73 2.99 3.44 2.75 3.62 4.54 -10.73
152901059 189.89877 +55.15400 126.52325 +61.89159 4549 1.00 -1.83 -54 1.68264 -3.86 1.06 1.30 0.058 13.079 23.78 10.71 14.97 21.00 17.21 27.15 -16.24
340306007 251.95909 +0.18138 17.84256 +27.28984 4521 0.85 -2.31 -208 0.68709 -4.98 0.30 0.40 0.113 10.581 12.29 2.07 1.82 5.66 4.12 7.00 -11.78
220808156 188.82228 +9.75924 289.79977 +72.21801 4471 0.93 -2.27 -23 0.57177 -5.12 0.26 0.36 0.130 10.123 10.53 1.61 1.34 10.06 7.54 12.57 -13.15
281906028 4.34926 +36.41788 115.32138 -25.95031 4663 1.15 -2.03 -239 0.19572 -4.06 0.74 0.84 0.374 13.781 31.15 9.99 12.65 -13.60 32.25 35.00 -16.60
241614017 259.11255 +10.01867 31.28012 +25.61095 4175 0.34 -2.04 -215 -0.26280 -5.54 0.14 0.24 0.158 11.779 27.05 2.83 1.80 11.72 18.04 21.52 -13.38
240804088 248.60347 +9.90954 25.95215 +34.88733 4593 1.15 -2.13 -158 0.47727 -4.38 0.58 0.64 0.088 10.438 8.83 2.25 2.70 5.08 3.50 6.17 -10.87
310510133 200.17505 +19.13633 344.52515 +79.55943 4574 0.92 -2.31 -150 0.27434 -4.80 0.38 0.50 0.090 12.507 27.76 5.71 5.31 27.33 3.43 27.54 -14.48
215803107 163.49573 +20.25821 220.93279 +62.31941 4585 1.25 -2.20 219 0.89809 -4.62 0.52 0.66 0.102 11.646 17.09 4.48 4.62 15.16 14.93 21.28 -13.72
42204134 215.45303 +28.97601 43.52520 +70.00569 4570 1.21 -2.03 -63 0.43482 -4.04 0.90 1.24 0.106 13.082 25.31 11.01 13.00 23.81 6.20 24.61 -16.09
335709202 169.21542 +20.40123 225.13054 +67.38229 4472 0.91 -2.31 -126 0.67871 -4.94 0.36 0.50 0.007 13.577 50.34 10.35 9.08 46.50 25.64 53.10 -17.39
83203064 87.54815 +38.45555 172.31378 +5.71283 4551 1.07 -2.32 -88 0.82438 -4.18 0.70 0.78 0.258 9.506 4.85 1.46 1.84 0.51 12.80 12.81 -9.92
50907041 211.13898 +8.17030 348.71488 +64.32979 4764 1.43 -2.21 -165 0.35664 -3.56 0.86 0.90 0.106 12.068 12.71 4.31 6.18 11.49 2.81 11.83 -12.52
96308024 16.89939 +32.48947 126.87687 -30.25847 4546 1.05 -2.09 -288 0.36999 -4.68 0.48 0.56 0.116 9.117 5.45 1.24 1.35 -2.72 11.46 11.78 -11.80
260804065 322.46176 +12.19169 65.01217 -27.27332 4404 0.77 -2.38 -119 0.32615 -5.36 0.12 0.20 0.139 10.612 14.68 1.29 0.83 -6.70 12.08 13.82 -12.47
122705046 155.37132 +4.59078 238.43689 +47.76701 4577 1.13 -1.55 286 0.81033 -4.16 0.64 0.68 0.091 11.890 15.55 4.18 5.33 11.54 16.15 19.85 -13.45
294204162 185.45630 +42.74786 142.11061 +73.26015 4504 0.98 -2.36 13 0.59212 -5.12 0.22 0.28 0.139 10.252 11.13 1.35 1.19 10.69 10.71 15.13 -11.94
158713119 354.39157 +5.95168 91.83976 -52.40319 4696 1.45 -2.09 -259 0.61918 -4.00 0.66 0.74 0.115 10.265 6.76 1.95 2.40 -5.33 9.12 10.56 -11.71
145311112 229.51924 +44.74779 73.78846 +55.89985 4807 0.99 -2.21 -289 0.48315 -3.82 0.94 1.16 0.163 13.487 26.84 11.11 14.54 22.25 14.94 26.80 -16.33
48115101 177.38449 +0.47327 271.23706 +59.48097 4617 1.38 -1.92 86 0.72098 -4.22 0.80 1.00 0.048 12.147 18.36 6.78 8.18 15.84 12.15 19.97 -13.89
336816137 235.48204 +10.51898 18.81760 +46.64548 4705 1.39 -2.26 133 0.67106 -4.02 0.58 0.64 0.090 12.821 22.40 5.72 6.86 16.31 8.22 18.27 -14.09
