# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
209308107 110.35006 +29.80104 188.50653 +19.10484 4204 0.70 -1.24 225 1.36931 -5.24 0.34 0.34 0.110 9.855 9.93 1.44 1.68 3.28 17.34 17.64 -12.68
67004168 319.41537 -2.81580 48.76552 -33.49355 4332 1.22 -1.08 -260 1.35235 -4.30 0.66 0.66 0.054 12.844 26.18 6.86 9.30 -14.42 17.62 22.77 -14.32
142416081 144.88220 +19.90744 211.61677 +45.67945 4187 1.12 -1.21 -14 1.88384 -5.20 0.32 0.28 0.157 8.953 6.30 0.76 1.00 4.53 11.97 12.80 -12.09
339908173 154.41568 +30.82001 197.31217 +56.32929 4052 0.15 -1.42 -139 1.05714 -5.98 0.04 0.08 0.174 8.329 6.71 0.24 0.12 5.61 11.61 12.89 -11.12
297516202 200.92955 +38.30899 93.77471 +76.93258 4286 1.11 -1.08 -83 1.59362 -4.66 0.44 0.42 0.051 9.465 6.53 1.15 1.47 6.39 8.23 10.42 -12.07
331110014 129.60231 +20.50267 204.79948 +32.33193 4126 0.63 -1.14 -145 1.54550 -5.38 0.28 0.22 0.128 7.542 3.62 0.35 0.50 1.96 10.85 11.03 -10.93
234001218 214.43086 +12.91669 2.04346 +65.31789 4276 1.07 -1.04 123 1.33947 -4.60 0.48 0.44 0.087 10.271 9.05 1.66 2.24 8.25 4.22 9.27 -11.85
235509186 272.12854 +48.62046 76.21476 +26.85216 4248 1.17 -1.05 -179 2.18088 -4.68 0.42 0.38 0.104 9.485 6.49 1.04 1.38 2.96 8.69 9.18 -11.17
95403119 100.50385 +22.50739 191.73318 +8.09170 4114 1.19 -1.19 -7 2.49242 -5.18 0.36 0.34 0.106 9.908 9.92 1.44 1.79 1.42 17.72 17.78 -13.22
118411188 183.41566 +12.16205 270.47661 +72.60895 4337 1.15 -1.13 -53 1.50948 -4.52 0.64 0.70 0.055 12.495 24.66 6.80 8.45 23.56 10.83 25.93 -14.11
156308150 267.83191 +25.10789 50.12411 +23.73081 4239 0.77 -1.28 -317 1.21179 -5.10 0.42 0.44 0.105 10.459 12.33 2.26 2.63 4.99 8.69 10.02 -12.63
173007087 123.11311 +0.45971 222.05809 +18.16422 4327 1.26 -1.10 94 1.70485 -4.34 0.54 0.54 0.085 10.350 8.34 1.84 2.35 2.63 14.86 15.09 -12.33
208503149 187.38686 -1.27791 291.55009 +61.10916 4272 0.86 -1.22 248 2.85331 -4.94 0.40 0.38 0.085 9.094 6.16 0.99 1.25 5.42 7.44 9.21 -11.93
159612004 292.27267 +44.19061 76.54122 +12.32590 4379 1.01 -1.10 -206 1.54904 -4.18 0.54 0.52 0.083 10.547 8.49 1.81 2.40 1.84 10.09 10.26 -10.60
52404182 290.86813 +39.08950 71.39127 +11.02706 4285 0.74 -1.13 -304 0.86135 -4.78 0.44 0.42 0.117 9.722 7.53 1.33 1.69 1.47 9.00 9.12 -10.64
45410147 96.78390 +42.28997 172.14925 +13.71792 4375 1.03 -1.27 1 0.54906 -4.54 0.52 0.56 0.064 11.453 15.34 3.49 4.15 3.66 22.85 23.14 -14.95
143013215 262.40253 +40.11655 65.15344 +32.11935 4309 1.03 -1.03 -241 1.65324 -4.46 0.50 0.48 0.078 10.511 9.52 1.89 2.46 5.09 8.65 10.03 -12.34
20004205 185.03314 +30.64664 183.90025 +82.29996 4224 1.02 -1.02 -105 1.41177 -4.78 0.44 0.42 0.097 10.742 12.16 2.14 2.73 12.08 9.63 15.44 -13.58
248606191 293.84006 +49.55396 81.97153 +13.71176 4255 1.07 -1.23 -132 1.43236 -4.92 0.46 0.44 0.103 12.131 24.53 4.50 5.79 5.84 24.05 24.75 -12.56
332110155 217.59872 +54.00084 95.63361 +57.56534 4227 0.99 -1.02 -208 1.83858 -4.78 0.40 0.30 0.095 10.012 8.70 1.12 1.76 7.37 9.65 12.14 -11.35
116503094 129.93689 +38.07055 184.12979 +36.87729 4155 0.77 -1.20 137 1.46044 -5.34 0.30 0.28 0.116 8.983 6.94 0.84 1.03 4.19 13.54 14.18 -12.78
259804025 80.65171 -2.10312 204.35330 -20.66435 4189 0.87 -1.09 164 1.41917 -5.04 0.38 0.26 0.189 9.260 6.64 0.75 1.27 -2.32 13.90 14.09 -11.62
225006163 250.63327 +26.90246 46.77153 +39.01741 4161 1.12 -1.01 -179 2.51084 -5.00 0.38 0.34 0.104 9.289 6.87 1.00 1.31 4.35 5.83 7.28 -11.74
59904245 336.52158 -2.21337 62.26075 -47.22224 4222 1.21 -1.02 -151 2.39671 -4.78 0.40 0.28 0.058 8.042 3.57 0.43 0.72 -2.59 7.20 7.65 -10.11
148704103 252.13629 +55.00076 83.30427 +39.36929 4126 0.87 -1.09 -27 1.81464 -5.26 0.34 0.30 0.162 9.911 10.04 1.30 1.70 6.40 10.48 12.28 -13.40
227115018 218.85124 +34.77958 58.34587 +66.51462 4117 0.55 -1.15 -243 -0.01513 -5.42 0.28 0.22 0.716 8.618 4.62 0.44 0.64 4.26 7.21 8.37 -11.66
309505146 171.67764 +21.68891 224.08033 +69.98867 4098 0.55 -1.30 -115 1.16255 -5.68 0.18 0.16 0.160 11.102 21.11 1.50 1.82 19.86 14.11 24.37 -15.05
104903029 165.72896 +14.77491 233.49641 +61.90395 4217 1.04 -1.12 42 1.82559 -4.94 0.42 0.42 0.082 11.479 18.51 3.26 3.95 16.36 14.93 22.15 -13.10
209405184 139.73886 +14.96347 215.49359 +39.32628 4156 0.90 -1.15 227 1.58150 -5.20 0.36 0.36 0.156 8.787 5.84 0.89 1.05 3.73 11.97 12.53 -11.84
153004248 175.26106 +44.60451 157.23654 +67.54597 4157 1.00 -1.04 56 1.61035 -5.04 0.40 0.36 0.122 11.145 16.31 2.49 3.30 15.10 13.96 20.57 -13.64
91216169 165.49573 +8.67865 243.28053 +58.22892 4157 1.00 -1.08 269 1.69622 -5.12 0.38 0.36 0.188 8.768 5.49 0.84 1.05 4.70 9.65 10.74 -11.50
243203164 216.05550 +16.26140 10.88363 +65.92355 4158 0.79 -1.13 -23 1.64305 -5.22 0.36 0.34 0.216 11.347 18.63 2.70 3.36 17.04 1.53 17.11 -15.25
234004128 214.01797 +14.89054 5.34512 +66.82299 4271 1.21 -1.14 13 1.30677 -4.66 0.50 0.48 0.097 10.650 11.03 2.19 2.86 10.17 3.70 10.82 -13.23
275101118 161.18575 +16.17401 226.83126 +58.70057 4377 1.17 -1.09 7 1.26033 -4.34 0.48 0.46 0.050 12.540 23.22 4.43 5.74 19.87 18.48 27.14 -14.89
236006076 196.53279 +27.60927 42.16173 +86.70272 4187 0.91 -1.06 -26 1.63966 -5.00 0.40 0.32 0.080 11.051 15.64 2.14 3.16 15.64 7.36 17.29 -13.69
302302170 130.12137 -3.91231 229.81170 +22.06170 4198 0.87 -1.06 94 1.70385 -5.00 0.38 0.30 0.093 11.513 19.23 2.48 3.68 7.25 23.79 24.87 -13.73
48615042 172.80293 +31.52200 194.01579 +71.99913 4362 0.87 -1.40 55 0.55468 -4.92 0.40 0.44 0.092 11.840 21.56 3.95 4.36 20.53 14.55 25.17 -15.68
35813024 141.88333 +28.06190 199.37417 +45.15393 4159 0.66 -1.28 -50 1.95077 -5.46 0.26 0.32 0.082 11.634 25.26 3.46 3.21 17.94 25.50 31.18 -15.34
242309086 264.70670 +13.36104 37.10448 +22.03322 4236 0.84 -1.09 100 1.52954 -4.86 0.40 0.34 0.172 10.060 8.91 1.29 1.80 3.37 5.18 6.18 -10.88
140005106 189.41409 -6.56881 296.78091 +56.13826 4300 1.03 -1.21 73 1.57400 -4.78 0.48 0.50 0.110 11.810 19.77 4.07 4.89 16.44 10.29 19.40 -15.36
26505212 24.57575 +28.80002 135.17561 -32.95507 4320 1.38 -1.03 -94 2.06641 -4.08 0.58 0.58 0.062 12.054 16.38 3.84 5.02 -8.88 20.22 22.09 -15.11
241011086 290.32101 +48.73325 80.20372 +15.45670 4186 0.89 -1.10 -250 1.58079 -5.06 0.36 0.28 0.126 8.516 4.90 0.59 0.88 1.33 8.57 8.67 -9.17
143113215 262.40253 +40.11655 65.15344 +32.11935 4311 1.02 -1.02 -242 1.57276 -4.50 0.46 0.42 0.078 10.511 9.70 1.71 2.29 5.18 8.73 10.15 -12.53
14806048 0.80399 +30.74081 110.84374 -30.99651 4205 1.04 -1.10 -164 2.47658 -4.90 0.42 0.40 0.111 11.404 17.32 2.91 3.70 -8.89 19.21 21.17 -13.86
144606135 197.62433 +27.82109 43.33374 +85.71646 4254 0.98 -1.01 140 1.83641 -4.72 0.46 0.44 0.070 11.138 14.38 2.64 3.39 14.36 7.26 16.09 -13.34
228213186 177.35739 +22.14675 229.03547 +75.06846 4205 0.92 -1.13 -1 1.07781 -5.06 0.38 0.36 0.096 11.090 16.25 2.48 3.11 15.72 11.20 19.30 -14.23
117405159 222.65556 +12.08923 10.50559 +58.28807 4354 1.15 -1.09 -257 1.27233 -4.38 0.52 0.52 0.090 11.865 17.02 3.62 4.61 14.51 1.82 14.62 -14.42
214508208 199.03842 +11.95210 325.04179 +73.75358 4165 0.83 -1.14 -7 1.25576 -5.22 0.38 0.36 0.214 12.195 27.56 4.21 5.27 26.48 4.73 26.90 -14.91
282602126 2.64443 +44.53775 115.30567 -17.72811 4136 0.71 -1.17 -176 1.91684 -5.38 0.28 0.26 0.284 11.586 21.70 2.45 2.99 -6.58 25.15 26.00 -14.31
123508107 110.35006 +29.80104 188.50653 +19.10484 4186 0.67 -1.19 227 1.21277 -5.26 0.36 0.38 0.110 9.855 10.02 1.61 1.81 3.31 17.42 17.73 -13.44
164507170 354.51904 +22.39837 101.45150 -37.39433 4285 0.94 -1.14 -166 1.59386 -4.78 0.42 0.40 0.038 9.420 6.80 1.14 1.45 -4.10 10.50 11.28 -12.02
167905224 324.88898 +18.38953 71.91600 -24.93429 4369 0.80 -1.65 -309 0.71728 -5.04 0.36 0.42 0.118 9.264 6.87 1.21 1.24 -2.87 8.48 8.95 -11.22
267211219 341.28302 +36.27168 96.24124 -19.96979 4208 0.97 -1.11 -99 1.77931 -4.98 0.38 0.28 0.144 9.523 7.44 0.90 1.42 -2.52 11.19 11.46 -12.36
104804212 166.75127 +15.65074 232.92579 +63.19664 4109 0.39 -1.14 -27 0.87490 -5.54 0.26 0.32 0.235 12.613 38.34 5.25 4.88 34.24 23.01 41.26 -15.14
337901211 245.17206 +11.18701 25.53369 +38.47881 4370 0.90 -1.40 113 1.31697 -4.76 0.48 0.52 0.110 10.923 13.02 2.77 3.22 8.13 4.55 9.32 -12.80
235611140 226.81839 +24.82360 36.36051 +59.47625 4238 1.04 -1.07 -287 1.95837 -4.80 0.48 0.46 0.104 11.492 17.28 3.30 4.28 14.92 5.29 15.83 -15.35
241003137 290.00085 +47.64367 79.08043 +15.21337 4167 0.89 -1.18 -208 1.54279 -5.22 0.34 0.36 0.116 8.780 5.98 0.91 1.01 1.60 8.93 9.08 -10.10
105716036 193.54979 -0.81842 304.40449 +62.04543 4318 1.04 -1.29 -46 1.26389 -4.52 0.78 0.94 0.063 13.420 37.61 13.22 16.26 33.25 14.68 36.35 -16.53
151601173 256.39014 +27.85373 49.54376 +34.31684 4369 1.10 -1.14 9 2.08111 -4.26 0.64 0.64 0.058 11.271 12.43 3.17 4.26 7.04 7.93 10.60 -12.82
134403069 237.24489 +2.33260 10.44018 +40.84859 4155 0.62 -1.10 -42 1.18987 -5.30 0.34 0.34 0.162 9.316 7.78 1.13 1.32 5.11 2.46 5.67 -12.29
337916035 244.17004 +15.40184 30.00850 +41.10601 4114 0.52 -1.05 -118 1.92824 -5.46 0.28 0.32 0.127 8.576 6.05 0.83 0.83 4.01 4.65 6.14 -10.71
273506151 26.21313 +28.40820 136.95081 -33.00532 4213 1.06 -1.05 -67 1.88806 -4.84 0.38 0.34 0.129 8.985 5.48 0.79 1.05 -2.96 11.79 12.15 -11.42
242209211 264.56995 +12.50595 36.20542 +21.80246 4268 1.11 -1.03 -13 1.88562 -4.64 0.46 0.40 0.129 11.163 13.64 2.29 3.22 5.09 7.80 9.32 -12.31
194202184 119.64691 +54.78859 163.21941 +31.38358 4174 0.94 -1.11 17 1.85387 -5.12 0.36 0.28 0.141 8.198 4.32 0.52 0.78 2.28 11.58 11.80 -11.69
230613204 173.94083 +4.04032 261.58801 +60.68560 4303 1.32 -1.02 252 2.17989 -4.40 0.54 0.56 0.099 10.289 8.28 1.88 2.34 7.25 9.48 11.93 -13.18
248601071 290.32092 +48.73315 80.20361 +15.45671 4164 0.83 -1.11 -257 1.62982 -5.16 0.34 0.22 0.126 8.516 5.13 0.49 0.87 1.39 8.66 8.77 -9.97
337411175 126.32763 +13.79838 210.62301 +26.93340 4212 0.96 -1.11 75 1.61122 -5.00 0.38 0.30 0.130 10.961 14.66 1.89 2.80 6.67 20.37 21.43 -14.88
102602042 165.13971 +12.46062 236.92072 +60.18967 4230 0.74 -1.16 358 1.26561 -5.08 0.42 0.42 0.072 11.545 20.45 3.60 4.36 17.77 16.00 23.91 -13.61
219004089 108.87095 +21.41542 196.07664 +14.67070 4174 1.01 -1.04 112 1.99507 -4.92 0.42 0.40 0.140 12.076 23.50 3.95 5.02 5.98 30.50 31.08 -15.64
259908223 324.42416 +13.63877 67.65233 -27.79470 4117 0.76 -1.43 -122 0.47342 -5.72 0.12 0.12 0.624 8.267 4.70 0.25 0.27 -2.17 7.48 7.79 -10.20
119106103 112.03522 +30.76011 188.09199 +20.80355 4385 1.32 -1.05 -15 1.58102 -4.04 0.58 0.60 0.120 11.639 12.93 3.12 3.96 4.62 20.04 20.57 -14.16
223610242 115.23137 +54.30615 163.49451 +28.78875 4290 1.20 -1.02 -5 0.80633 -4.36 0.58 0.58 0.085 11.544 14.58 3.42 4.46 7.05 20.57 21.75 -14.55
340303219 249.50447 +1.74596 17.94664 +30.19891 4235 0.87 -1.14 134 1.58205 -4.98 0.38 0.34 0.112 10.394 11.28 1.64 2.16 5.70 3.26 6.57 -11.56
194305174 182.83061 +31.16039 185.82547 +80.36291 4197 1.01 -1.08 -45 1.63800 -4.98 0.36 0.28 0.081 9.263 6.80 0.82 1.23 6.73 9.13 11.34 -11.65
310405129 186.85394 +26.22866 221.09065 +84.55951 4147 0.76 -1.19 158 1.44943 -5.34 0.28 0.22 0.118 9.860 10.39 1.00 1.43 10.37 8.77 13.58 -13.28
133607076 239.00331 -2.69150 6.54345 +36.47957 4117 0.93 -1.14 45 2.17502 -5.28 0.34 0.32 0.314 8.983 6.16 0.84 1.04 3.69 3.13 4.84 -10.71
172212038 325.97269 +42.94922 90.30035 -7.73160 4132 0.94 -1.09 -392 1.66597 -5.12 0.38 0.36 0.250 9.681 8.13 1.24 1.56 -1.07 11.39 11.44 -10.90
11406230 155.30209 +26.55919 205.14082 +56.61164 4265 1.10 -1.06 142 1.76512 -4.70 0.48 0.48 0.092 10.170 9.03 1.79 2.23 7.57 12.68 14.76 -13.53
136014240 178.71463 -5.05671 277.79929 +55.03022 4188 0.90 -1.13 10 1.19211 -5.06 0.42 0.42 0.133 9.637 8.18 1.44 1.75 6.73 8.71 11.00 -12.04
240810019 246.45975 +10.17472 25.08987 +36.89687 4252 1.06 -1.06 -154 1.52224 -4.72 0.42 0.36 0.119 8.381 3.95 0.60 0.84 2.40 5.31 5.83 -9.68
14109100 156.80460 +32.23641 194.81144 +58.41151 4214 0.94 -1.15 11 1.78012 -5.06 0.38 0.36 0.096 10.394 11.79 1.80 2.25 10.07 14.06 17.29 -13.82
67015019 319.83542 -1.72157 50.14620 -33.28246 4227 0.79 -1.19 -126 0.52739 -5.10 0.40 0.42 0.054 12.145 27.43 4.82 5.55 -15.02 18.83 24.09 -14.53
91210108 164.17564 +6.83953 244.35801 +56.04911 4068 0.90 -1.13 163 1.17198 -5.30 0.38 0.44 0.106 10.952 16.95 3.11 3.24 14.09 14.81 20.44 -13.64
257405148 335.15604 +33.39273 90.08973 -19.69071 4091 0.74 -1.12 -321 1.75417 -5.44 0.28 0.24 0.202 8.411 5.37 0.56 0.74 -1.78 9.47 9.64 -11.35
154510155 217.59872 +54.00084 95.63361 +57.56534 4233 1.02 -1.01 -206 2.12100 -4.74 0.48 0.46 0.095 10.012 8.54 1.63 2.11 7.24 9.60 12.02 -12.60
247606238 295.98120 +44.01836 77.62526 +9.87874 4279 1.04 -1.09 -119 1.85248 -4.66 0.42 0.32 0.162 8.842 4.65 0.64 0.99 0.83 8.32 8.37 -9.89
81704049 151.18784 -3.14456 243.29521 +39.70075 4124 0.88 -1.14 -10 1.72347 -5.34 0.28 0.26 0.149 9.122 7.29 0.82 1.00 4.68 11.65 12.56 -12.43
35912095 156.80394 +32.23641 194.81144 +58.41096 4175 0.90 -1.07 -8 1.61767 -5.04 0.42 0.42 0.096 10.394 11.68 2.05 2.49 9.98 14.00 17.19 -13.88
296701020 54.47620 +37.79855 155.71535 -14.25752 4193 0.97 -1.08 -170 1.50754 -5.00 0.38 0.30 0.277 10.252 9.88 1.28 1.89 -2.41 17.19 17.36 -13.16
232511091 131.60187 +30.29029 194.00840 +36.83654 4366 1.25 -1.02 -66 1.11368 -4.20 0.56 0.54 0.075 10.656 9.04 1.99 2.66 5.45 15.12 16.07 -12.05
29414079 182.86501 +30.98117 186.75903 +80.45671 4212 0.93 -1.10 35 1.74216 -4.98 0.44 0.42 0.098 11.078 15.56 2.74 3.49 15.37 10.57 18.65 -13.51
290105203 30.97032 +0.00428 158.57819 -57.76433 4260 0.88 -1.17 -172 1.52219 -4.94 0.44 0.42 0.060 11.563 19.44 3.42 4.37 -16.42 18.05 24.40 -15.69
228511158 249.84155 +33.14802 54.57842 +40.94757 4212 0.95 -1.19 -184 1.49907 -5.14 0.38 0.38 0.129 10.634 13.46 2.16 2.57 8.85 8.55 12.30 -12.59
187410001 135.46182 +22.60454 204.50108 +38.16720 4059 0.57 -1.13 -34 1.42372 -5.58 0.24 0.22 0.185 10.144 12.81 1.23 1.50 7.95 17.67 19.37 -13.92
157004091 339.29782 +11.07358 78.00002 -39.80904 4198 1.20 -1.02 -128 2.05816 -4.88 0.40 0.36 0.083 11.225 16.01 2.45 3.24 -10.23 13.21 16.70 -13.96
238001100 283.13797 +44.65063 74.32573 +18.50454 4446 1.17 -1.13 33 2.00834 -4.02 0.52 0.52 0.052 9.464 4.86 1.03 1.31 1.57 8.08 8.23 -11.39
151704233 183.14822 +29.21349 196.97784 +81.19188 4268 0.97 -1.11 -100 1.73860 -4.78 0.42 0.36 0.088 9.966 8.54 1.31 1.82 8.47 9.26 12.55 -12.14
249210120 283.38742 +48.33736 78.05932 +19.58479 4183 0.95 -1.03 -333 2.11092 -4.94 0.40 0.34 0.084 10.199 10.26 1.49 2.07 3.47 11.20 11.72 -11.87
7015195 10.63022 +41.32748 121.13266 -21.51311 4104 1.85 -1.13 -302 3.52888 -4.66 0.72 0.84 0.497 13.137 28.85 9.25 11.34 -10.55 31.72 33.43 -16.26
151615048 256.53275 +31.02011 53.31150 +34.97640 4092 0.88 -1.01 -215 2.10212 -5.22 0.36 0.32 0.169 9.299 7.41 1.02 1.34 4.28 6.54 7.82 -11.46
124514184 111.03140 +37.36767 181.08570 +22.16598 4227 1.17 -1.04 -39 2.18817 -4.62 0.46 0.46 0.057 10.880 12.26 2.34 2.89 4.65 19.36 19.91 -14.01
300610207 219.43195 +25.83578 35.88868 +66.22450 4139 0.39 -1.19 -148 0.92656 -5.52 0.24 0.24 0.118 9.760 10.77 1.13 1.26 9.89 5.15 11.15 -12.32
143701058 257.16553 +24.68989 46.13818 +32.75576 4168 0.92 -1.01 -274 1.80089 -4.98 0.38 0.32 0.138 9.414 7.10 0.97 1.36 3.87 5.78 6.96 -11.46
137601037 210.72058 +0.31701 338.48931 +58.16853 4273 0.95 -1.06 57 0.99743 -4.70 0.50 0.48 0.087 9.826 7.72 1.53 2.00 6.59 4.47 7.96 -12.40
99404026 130.01613 +46.40665 173.69318 +37.61447 4296 0.43 -1.56 -174 0.67510 -5.40 0.24 0.34 0.088 10.400 13.88 2.01 1.62 8.50 18.97 20.78 -14.21
335209068 206.63493 +23.81447 21.05754 +77.13780 4407 1.14 -1.03 142 1.26812 -4.22 0.50 0.48 0.017 11.964 17.11 3.39 4.43 16.71 4.65 17.35 -14.45
51212174 258.88361 +17.40868 38.79097 +28.78386 4188 1.17 -1.09 -379 1.81748 -4.90 0.44 0.42 0.109 11.230 16.00 2.81 3.59 7.73 9.26 12.06 -12.42
350701071 290.32092 +48.73315 80.20361 +15.45671 4158 0.82 -1.08 -258 1.67614 -5.16 0.34 0.28 0.126 8.516 5.13 0.62 0.87 1.39 8.66 8.77 -10.11
194409174 10.66224 +24.81032 120.40011 -38.01822 4247 1.06 -1.02 -64 1.88978 -4.68 0.42 0.38 0.080 10.763 11.82 1.90 2.52 -7.25 15.04 16.69 -13.85
232401062 138.51469 +4.67830 226.29125 +33.65850 4391 0.93 -1.33 -3 1.14343 -4.74 0.62 0.74 0.095 11.486 16.84 4.86 5.56 9.36 20.38 22.43 -14.28
315613128 188.58357 +49.04712 130.37389 +67.83325 4114 0.69 -1.16 24 1.98474 -5.42 0.28 0.24 0.122 9.678 9.89 1.03 1.36 9.19 10.80 14.18 -12.85
284708240 59.35093 +16.15642 174.68185 -27.49313 4209 0.87 -1.15 -160 1.20434 -5.10 0.36 0.34 0.195 12.556 31.07 4.50 5.60 -14.31 35.53 38.31 -15.23
104801001 166.59721 +12.84693 237.89117 +61.58566 4419 1.13 -1.01 28 0.91206 -4.12 0.70 0.70 0.104 12.981 25.09 6.91 9.54 22.09 17.55 28.21 -13.60
283210203 165.02272 +6.58911 245.68708 +56.52483 4130 0.67 -1.17 84 0.49498 -5.42 0.26 0.24 0.386 9.222 7.10 0.74 0.90 5.95 10.25 11.85 -12.82
51412024 238.47098 +0.69312 9.60205 +38.90529 4149 0.75 -1.16 -4 1.40230 -5.30 0.32 0.28 0.243 7.821 3.76 0.46 0.60 2.39 5.14 5.66 -10.03
7707186 17.47738 +28.40664 127.84891 -34.28869 4402 1.42 -1.03 -152 2.57590 -4.06 0.68 0.70 0.050 9.802 5.78 1.59 2.13 -3.23 11.57 12.01 -11.84
66601126 0.49703 +10.51911 103.61165 -50.48837 4310 1.09 -1.05 -14 1.69255 -4.52 0.44 0.36 0.073 9.354 5.76 0.88 1.29 -4.42 9.55 10.52 -11.82
332711103 182.83061 +31.16039 185.82547 +80.36291 4153 0.87 -1.07 -47 1.70617 -5.14 0.34 0.24 0.081 9.263 7.32 0.77 1.24 7.24 9.22 11.72 -11.66
29711193 71.48791 +54.44591 152.86884 +5.82951 4243 1.11 -1.35 -10 2.57657 -4.84 0.50 0.54 0.275 10.263 9.24 2.03 2.39 0.97 16.71 16.74 -11.76
314713133 179.68636 +50.64400 142.49799 +64.43541 4238 1.00 -1.02 -64 1.99388 -4.74 0.44 0.38 0.087 9.639 7.22 1.16 1.62 6.54 10.64 12.49 -13.09
58416105 49.03640 +4.96753 175.89376 -42.54852 4154 1.00 -1.04 81 1.84544 -5.08 0.38 0.30 0.149 7.551 3.14 0.40 0.60 -2.09 10.31 10.52 -10.76
187409050 138.39392 +23.24855 204.72759 +40.93785 4218 0.42 -1.27 -64 0.70966 -5.36 0.28 0.28 0.191 10.839 15.91 1.92 2.19 10.45 19.57 22.19 -13.97
88906213 138.75055 +42.63778 178.65530 +43.84366 4189 1.10 -1.05 -123 2.02581 -4.90 0.42 0.42 0.068 10.051 9.48 1.67 2.02 6.59 14.83 16.23 -11.79
120102175 208.41599 +15.43121 357.10514 +71.40661 4094 0.63 -1.09 82 1.63682 -5.42 0.30 0.30 0.171 8.857 6.63 0.85 0.98 6.31 5.89 8.63 -12.61
133606190 238.97354 -1.66053 7.55292 +37.12023 4233 1.25 -1.05 45 1.97029 -4.64 0.50 0.52 0.110 9.714 7.06 1.50 1.83 4.29 2.53 4.98 -10.79
217615142 204.12730 -4.20186 323.79875 +56.83272 4177 1.13 -1.09 100 2.11119 -5.02 0.36 0.28 0.128 8.744 5.34 0.65 0.96 4.49 5.90 7.42 -10.80
153003210 173.18239 +45.25026 158.64082 +66.03707 4209 1.02 -1.06 9 1.83429 -4.90 0.40 0.36 0.089 10.412 11.08 1.69 2.24 10.15 12.30 15.95 -13.66
118605175 226.22485 -2.59658 355.48585 +46.20990 4382 1.21 -1.20 -244 1.71521 -4.38 0.64 0.66 0.084 11.529 14.62 3.83 5.01 10.58 2.23 10.81 -13.04
291305171 172.38840 +14.60148 242.11677 +67.19158 4308 0.91 -1.16 -21 1.13410 -4.72 0.44 0.38 0.115 13.098 34.73 5.57 7.80 32.04 18.60 37.04 -15.93
50907049 211.24016 +7.81767 348.37146 +63.99514 4212 0.92 -1.09 130 1.96453 -4.98 0.40 0.36 0.105 10.767 13.44 2.05 2.72 12.11 2.52 12.37 -13.16
132603241 135.46181 +22.60453 204.50109 +38.16718 4127 0.87 -1.09 -35 1.62013 -5.26 0.36 0.32 0.185 10.144 11.06 1.52 1.99 6.86 16.32 17.70 -13.87
347206008 193.51181 +8.16841 304.91864 +71.03009 4040 0.49 -1.03 224 2.32170 -5.62 0.24 0.24 0.168 11.465 24.18 2.53 2.83 22.89 7.33 24.04 -14.37
332107183 222.20007 +53.64139 91.80707 +55.80712 4208 0.79 -1.13 -236 1.55460 -5.12 0.36 0.28 0.073 9.630 8.62 1.04 1.55 7.16 9.48 11.88 -11.24
131007096 138.89232 +5.89528 225.23287 +34.58303 4328 1.38 -1.04 273 1.77395 -4.20 0.66 0.68 0.086 11.142 11.25 3.02 4.00 6.41 15.94 17.18 -12.21
185212123 58.92854 +47.44518 152.18614 -4.68615 4145 1.86 -1.02 -69 2.85995 -4.76 0.40 0.40 0.254 9.945 7.77 1.31 1.57 -0.61 15.28 15.29 -12.66
199903069 180.61945 +0.87345 276.79464 +61.23572 4140 0.83 -1.11 208 1.44102 -5.24 0.34 0.30 0.126 9.645 8.95 1.15 1.52 7.87 8.63 11.68 -13.15
221116116 101.52326 +28.70565 186.45232 +11.58435 4156 1.00 -1.11 145 1.78445 -5.10 0.36 0.30 0.156 10.248 10.92 1.41 1.97 2.22 18.67 18.80 -13.07
60011212 320.16110 -0.61297 51.47424 -32.96931 4132 1.01 -1.09 -279 2.17840 -5.24 0.32 0.26 0.122 9.056 6.84 0.77 1.09 -3.69 6.30 7.31 -11.21
197408201 156.80391 +32.23639 194.81147 +58.41093 4195 0.84 -1.05 -11 1.45278 -5.02 0.40 0.38 0.096 10.394 11.58 1.86 2.34 9.89 13.95 17.10 -13.35
172607233 329.43610 +26.64502 81.46045 -21.91659 4081 0.82 -1.17 -392 1.72418 -5.52 0.26 0.24 0.200 10.053 11.87 1.24 1.51 -4.40 12.62 13.36 -12.01
102614156 165.27295 +14.54335 233.44469 +61.40631 4157 0.80 -1.00 -33 2.30507 -5.10 0.40 0.36 0.042 11.105 17.08 2.61 3.46 15.03 14.45 20.85 -13.49
301502142 28.74779 +50.04321 133.26942 -11.54860 4176 1.33 -1.33 -90 2.58880 -5.26 0.34 0.36 0.118 9.167 7.27 1.11 1.23 -1.43 13.89 13.96 -12.48
300007109 48.09780 -0.04659 180.14119 -46.65856 4070 0.42 -1.19 132 2.51396 -5.70 0.20 0.20 0.193 10.323 14.66 1.29 1.41 -10.63 18.06 20.96 -14.87
342809066 263.79391 +17.79212 41.15949 +24.59129 4237 0.83 -1.10 -366 1.71719 -4.88 0.46 0.44 0.072 10.890 13.79 2.53 3.25 5.77 8.38 10.17 -13.23
171202049 324.46976 +27.95090 78.96125 -17.95912 4179 0.99 -1.01 -68 1.84780 -4.88 0.38 0.32 0.143 9.682 7.65 1.05 1.46 -2.33 9.73 10.01 -11.63
